order_id,customer_name,product_category,product_name,units_sold,unit_price,discount,sales_amount,order_date,city,segment,profit
1566,Brooke Garcia,Jackets,Puffer Coat,2.6557788944723617,1696.72,0.6464664310954064,0.0,2024-08-12,Ahmedabad,B2B,953.07
1569,David Weaver,Dresses,Maxi Dress,1.0,2691.715527131783,0.02,0.0,2025-04-26,Ahmedabad,B2C,576.66
1570,William Aguilar,Jackets,Leather Jacket,1.0,4774.77,0.7,190.99,2025-04-08,Mumbai,B2C,-146.17
1572,Ross Taylor,Jackets,Leather Jacket,4.0,2691.715527131783,0.7,0.0,2025-02-19,Delhi,B2C,534.6
1573,Jeff Weaver,Jeans,Ripped Denim,2.6557788944723617,3972.78,0.6464664310954064,0.0,2024-12-01,hyderbad,B2C,-902.58
1574,Megan Rodriguez,Accessories,Belts,1.0,2691.715527131783,0.6464664310954064,0.0,2025-03-13,Ahmedabad,B2B,-803.35
1575,Aaron Patel,T-Shirts,Graphic Tee,2.6557788944723617,615.07,0.6464664310954064,0.0,2024-10-01,Ahmedabad,B2C,638.16
1576,Rick Moran,Jackets,Denim Jacket,1.0,1882.14,0.6,752.86,2025-01-05,Ahmedabad,B2B,2554.79
1578,Lauren Pearson,Dresses,Maxi Dress,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-07-26,bengaluru,B2C,2604.12
1579,Wesley Harper,Shoes,Boots,3.0,2691.715527131783,0.6464664310954064,0.0,2025-02-18,Hyd,B2B,-155.77
1580,Faith Ray,Dresses,Wrap Dress,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-06-22,Hyd,B2B,-364.57
1581,Donald Brown,Jeans,Straight Cut,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-06-26,Delhi,B2C,1109.06
1582,David Noble,Jeans,Slim Fit Jeans,1.0,4809.9,0.7,384.79,2024-09-28,Mumbai,B2C,-356.01
1583,Anthony Calhoun,Dresses,Casual Midi,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-03-29,Pune,B2B,829.03
1584,Bryan Hughes,Dresses,Bodycon,5.0,2691.715527131783,0.15,0.0,2024-08-27,Ahmedabad,B2B,2853.8
1585,Tina Keith,Shoes,Sneakers,2.0,2738.72,0.7,602.52,2024-11-11,Delhi,B2C,-709.13
1586,Scott Carroll,Shoes,Loafers,2.6557788944723617,2691.715527131783,0.7,0.0,2024-08-04,Pune,B2B,1765.79
1588,Amanda Wilkinson,Accessories,Sunglasses,1.0,2691.715527131783,0.6464664310954064,0.0,2025-05-03,Delhi,B2B,526.32
1591,Bradley Lewis,T-Shirts,Graphic Tee,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-31,Mumbai,B2C,158.05
1592,Casey Sparks,Shoes,Sneakers,5.0,2691.715527131783,0.52,0.0,2024-12-31,Mumbai,B2C,619.25
1593,Kristen Hernandez,T-Shirts,Graphic Tee,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-03-05,Mumbai,B2C,2598.93
1595,Ronald Mcdaniel,Dresses,Bodycon,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-07-20,Mumbai,B2C,1483.7
1596,Mark Campbell,Jackets,Puffer Coat,3.0,738.29,0.6464664310954064,0.0,2024-09-23,Ahmedabad,B2B,-871.38
1597,Linda Ross,T-Shirts,Crop Top,1.0,657.51,0.7,151.23,2024-08-04,Delhi,B2C,2744.32
1599,Jeffery Elliott,Jackets,Bomber Jacket,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-04-03,Mumbai,B2C,790.51
1600,Sonya Burke,Accessories,Watches,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2023-08-18,Ahmedabad,B2B,-605.06
1601,Samuel Cortez,Accessories,Belts,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-08-07,Mumbai,B2B,1282.26
1602,Scott Lewis,Dresses,Wrap Dress,2.6557788944723617,4256.43,0.6464664310954064,0.0,2025-05-27,bengaluru,B2C,2472.73
1604,Gloria Phillips,T-Shirts,Graphic Tee,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-09-17,Bangalore,B2B,2976.74
1605,Michele Ortiz,Accessories,Watches,0.0,2691.715527131783,0.47,0.0,2025-01-04,hyderbad,B2C,-339.59
1606,Jeremy Dickson,T-Shirts,Graphic Tee,6.0,2691.715527131783,0.6464664310954064,0.0,2025-02-06,Delhi,B2C,-527.18
1607,Matthew Marshall,Shoes,Loafers,2.6557788944723617,4941.27,0.6464664310954064,0.0,2023-10-08,Delhi,B2C,515.06
1608,Lindsay Sanchez,Shoes,Slip-ons,3.0,3536.61,0.7,2228.06,2025-02-20,Mumbai,B2C,-55.01
1609,Brian Flores,Shoes,Loafers,4.0,2691.715527131783,0.6464664310954064,0.0,2025-07-17,Hyd,B2C,-939.39
1610,Chase Torres,Jeans,Straight Cut,5.0,2691.715527131783,0.6464664310954064,0.0,2025-05-29,hyderbad,B2B,-361.65
1611,Victor Acosta,T-Shirts,Graphic Tee,2.6557788944723617,2691.715527131783,0.7,0.0,2024-11-08,Delhi,B2C,-351.41
1612,Stephanie Ferguson,Jackets,Puffer Coat,5.0,1010.24,0.6464664310954064,0.0,2025-02-26,Pune,B2C,2174.98
1613,Anna Valdez,Accessories,Watches,1.0,1575.26,0.6464664310954064,0.0,2025-01-08,Delhi,B2C,-641.72
1614,Robert Ingram,Accessories,Sunglasses,1.0,2691.715527131783,0.6464664310954064,0.0,2025-04-17,Mumbai,B2C,319.85
1615,Joel Fitzpatrick,Dresses,Casual Midi,6.0,4962.7,0.02,29180.68,2023-08-04,Hyd,B2C,61.6
1616,Louis Owens,Shoes,Loafers,2.6557788944723617,4443.82,0.6464664310954064,0.0,2023-10-13,bengaluru,B2C,1611.45
1617,Shelby Alvarez,Jeans,Boyfriend Jeans,2.6557788944723617,1144.47,0.6464664310954064,0.0,2024-03-10,Pune,B2C,-863.76
1618,Leslie Morton,Dresses,Wrap Dress,2.6557788944723617,2691.715527131783,0.7,0.0,2023-08-24,Mumbai,B2B,2113.08
1619,Anne Johnson,Jeans,Straight Cut,2.6557788944723617,1470.99,0.7,0.0,2024-12-14,Bangalore,B2B,-668.13
1620,John Garcia,Dresses,Maxi Dress,6.0,2691.715527131783,0.7,0.0,2024-09-16,Delhi,B2C,1796.21
1621,Scott Webb,T-Shirts,Classic Tee,6.0,639.67,0.6464664310954064,0.0,2024-09-28,Hyd,B2B,1599.1
1033,Kimberly Gomez,T-Shirts,Classic Tee,2.6557788944723617,3369.55,0.6464664310954064,0.0,2025-01-07,Pune,B2C,1927.24
1625,Edwin Brennan,Accessories,Watches,0.0,735.97,0.26,0.0,2024-12-25,Delhi,B2C,1690.22
1004,Heather Gordon,Jeans,Ripped Denim,6.0,987.35,0.6464664310954064,0.0,2025-02-04,Mumbai,B2B,-108.36
1628,Gary Simon,Dresses,Bodycon,1.0,3345.58,0.26,2475.73,2024-04-15,Hyd,B2C,2274.54
1630,Taylor Duran,Jeans,Ripped Denim,2.6557788944723617,2393.14,0.7,0.0,2023-09-09,bengaluru,B2C,715.08
1631,Michelle French,Dresses,Casual Midi,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-06-13,Hyd,B2C,186.7
1632,Wesley Brown,Jackets,Bomber Jacket,2.6557788944723617,2618.69,0.11,0.0,2024-11-25,Pune,B2C,130.89
1633,Ryan Taylor,Jackets,Bomber Jacket,2.6557788944723617,4599.41,0.6464664310954064,0.0,2024-12-25,Delhi,B2B,182.46
1634,Catherine Brock,Jackets,Puffer Coat,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-04-01,Ahmedabad,B2B,108.15
1635,David Stuart,Accessories,Caps,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-08-16,Delhi,B2C,857.97
1636,Ryan Griffin,Jackets,Denim Jacket,2.0,2691.715527131783,0.6464664310954064,0.0,2025-06-09,Pune,B2C,2569.59
1638,Michael Smith,Jeans,Boyfriend Jeans,2.6557788944723617,2691.715527131783,0.54,0.0,2025-04-11,Mumbai,B2C,2346.22
1639,Jimmy Evans,Jeans,Boyfriend Jeans,2.6557788944723617,4183.22,0.6464664310954064,0.0,2025-07-02,Bangalore,B2C,532.81
1640,Matthew Moses,Accessories,Belts,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-12-03,Pune,B2C,1823.75
1641,Heather Mitchell,Accessories,Caps,2.6557788944723617,1278.98,0.54,0.0,2025-06-22,Ahmedabad,B2C,34.99
1642,Martha Lynch,Jackets,Denim Jacket,3.0,2691.715527131783,0.6464664310954064,0.0,2024-09-10,hyderbad,B2C,2906.72
1643,Alyssa Zhang,Shoes,Boots,1.0,2691.715527131783,0.35,0.0,2024-09-24,Bangalore,B2B,2589.43
1645,Brian Floyd,T-Shirts,Classic Tee,2.0,2660.45,0.22,4150.3,2023-10-08,bengaluru,B2B,-825.82
1646,Cody Mahoney,Jeans,Ripped Denim,0.0,3393.47,0.38,0.0,2025-02-07,Ahmedabad,B2C,925.07
1647,Katherine Moore,Shoes,Boots,2.6557788944723617,498.95,0.7,0.0,2025-06-29,Mumbai,B2C,-433.87
1648,Tracy Frey,Jackets,Bomber Jacket,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-03-30,Mumbai,B2B,-952.5
1649,Amy Wood,Shoes,Boots,2.6557788944723617,2691.715527131783,0.06,0.0,2025-01-09,hyderbad,B2B,-640.58
1650,Anne Hall,Dresses,Wrap Dress,2.0,2691.715527131783,0.7,0.0,2024-11-21,Mumbai,B2C,1943.2
1653,Benjamin Johnson,Jackets,Denim Jacket,2.6557788944723617,2563.6,0.7,0.0,2025-06-14,Mumbai,B2B,516.95
1654,Andrew Clark,Accessories,Caps,1.0,2691.715527131783,0.6464664310954064,0.0,2024-08-19,Ahmedabad,B2B,1433.43
1655,Anthony Kent,Jeans,Boyfriend Jeans,5.0,1385.86,0.7,2009.5,2025-06-01,Mumbai,B2C,1839.94
1656,John Lopez,Shoes,Slip-ons,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-12-21,Delhi,B2C,1872.27
1657,Christopher Vargas,Jeans,Ripped Denim,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-08-16,Bangalore,B2B,2507.93
1658,Ryan Weaver,Jackets,Puffer Coat,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-04-03,bengaluru,B2C,2996.16
1660,Harold Smith,Jeans,Slim Fit Jeans,2.6557788944723617,2691.715527131783,0.7,0.0,2025-03-21,Mumbai,B2B,2345.37
1661,Jamie Tucker,Shoes,Boots,2.0,2691.715527131783,0.6464664310954064,0.0,2024-12-07,Bangalore,B2C,49.2
1663,Miguel Odonnell,Shoes,Loafers,3.0,2691.715527131783,0.6464664310954064,0.0,2024-08-10,Bangalore,B2C,2091.53
1664,Keith Martinez,Shoes,Boots,1.0,2691.715527131783,0.6464664310954064,0.0,2025-05-20,Hyd,B2C,844.94
1665,Christopher Merritt DVM,T-Shirts,Crop Top,2.6557788944723617,4504.03,0.6464664310954064,0.0,2025-03-23,Delhi,B2C,1488.95
1666,Hannah Santos,Jeans,Straight Cut,2.6557788944723617,973.63,0.6464664310954064,0.0,2024-11-13,Delhi,B2C,-148.67
1667,Taylor Pugh,Shoes,Sneakers,2.6557788944723617,4021.0,0.6464664310954064,0.0,2024-11-02,Mumbai,B2B,2323.66
1668,Miranda Holland,Jeans,Boyfriend Jeans,2.6557788944723617,2534.08,0.6464664310954064,0.0,2024-10-22,hyderbad,B2C,941.2
1670,Jennifer Scott,T-Shirts,Classic Tee,2.6557788944723617,2691.715527131783,0.69,0.0,2024-08-14,hyderbad,B2B,462.22
1671,Elizabeth Ross,Jeans,Slim Fit Jeans,2.6557788944723617,4417.34,0.6464664310954064,0.0,2024-11-30,Ahmedabad,B2B,-72.28
1674,Jonathan Wagner,Jeans,Straight Cut,2.6557788944723617,2691.715527131783,0.19,0.0,2025-05-04,Bangalore,B2C,-680.26
1675,Samuel Wiley,Dresses,Casual Midi,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-01,Mumbai,B2C,340.43
1677,Amy Stewart,Jackets,Bomber Jacket,2.6557788944723617,4639.86,0.69,0.0,2023-10-10,Hyderabad,B2C,1323.79
1048,Michael Keller,Accessories,Watches,4.0,1429.93,0.6464664310954064,0.0,2024-11-14,Ahmedabad,B2B,1844.84
1679,Justin Rose,T-Shirts,Classic Tee,1.0,4198.5,0.6464664310954064,0.0,2024-07-21,Pune,B2C,2518.86
1680,Ryan Becker,Jeans,Straight Cut,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-09-26,Ahmedabad,B2B,2873.92
1681,Jessica Lara,Dresses,Maxi Dress,2.6557788944723617,2691.715527131783,0.26,0.0,2024-02-15,Ahmedabad,B2B,-579.16
1682,Sophia Fischer,Accessories,Sunglasses,5.0,4307.08,0.7,5599.2,2024-12-28,Delhi,B2C,961.46
1684,Mark Silva,Dresses,Maxi Dress,2.0,3537.97,0.26,5236.2,2024-08-05,bengaluru,B2C,1385.75
1687,Andrew Harris,Jackets,Denim Jacket,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-07-12,hyderbad,B2C,1132.23
1690,Mary Tran,Jackets,Puffer Coat,5.0,1941.39,0.54,4465.2,2025-03-04,Delhi,B2C,206.95
1691,Kathryn Hardy,Shoes,Boots,6.0,2878.51,0.6464664310954064,0.0,2025-04-18,Mumbai,B2C,2503.51
1692,Robert Willis,T-Shirts,Oversized T-shirt,2.6557788944723617,2509.38,0.67,0.0,2024-10-02,Ahmedabad,B2C,39.25
1693,Dylan Townsend,Jackets,Leather Jacket,1.0,2691.715527131783,0.6464664310954064,0.0,2024-09-27,bengaluru,B2C,2028.4
1694,Kenneth Garcia,Jeans,Boyfriend Jeans,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-02-05,hyderbad,B2B,264.6
1697,Sandra Peterson,Accessories,Belts,2.0,1758.97,0.6464664310954064,0.0,2025-02-12,Delhi,B2C,2026.97
1698,Megan Mays,Shoes,Loafers,2.6557788944723617,2111.87,0.6464664310954064,0.0,2024-07-29,hyderbad,B2C,-621.0
1699,Linda Long,Shoes,Sneakers,6.0,701.16,0.6464664310954064,0.0,2025-02-09,Delhi,B2C,2632.17
1700,Ronald Arias,T-Shirts,Oversized T-shirt,2.6557788944723617,3332.06,0.47,0.0,2024-10-28,Mumbai,B2C,1969.67
1702,Christopher Patrick,Shoes,Sneakers,2.6557788944723617,792.36,0.6464664310954064,0.0,2025-03-29,Ahmedabad,B2C,990.35
1703,Joy Garcia,Jeans,Slim Fit Jeans,2.6557788944723617,2691.715527131783,0.7,0.0,2025-01-30,Pune,B2B,-96.41
1704,Ryan Jordan,T-Shirts,Classic Tee,2.6557788944723617,2691.715527131783,0.47,0.0,2024-09-21,bengaluru,B2B,2611.36
1705,Cynthia Conway,Shoes,Sneakers,2.0,4170.76,0.6464664310954064,0.0,2025-05-12,bengaluru,B2C,826.76
1708,Willie Hodge,Accessories,Sunglasses,0.0,2691.715527131783,0.55,0.0,2025-06-05,Delhi,B2C,1400.39
1709,Jerry Carroll,Jackets,Denim Jacket,5.0,1717.79,0.6464664310954064,0.0,2024-09-28,Ahmedabad,B2B,2264.16
1710,Michael Allen,Accessories,Watches,1.0,2691.715527131783,0.45,0.0,2024-10-11,Ahmedabad,B2C,-333.46
1711,Zachary Phillips,Accessories,Watches,2.6557788944723617,2685.92,0.6464664310954064,0.0,2024-10-20,Pune,B2B,2804.29
1712,Ricardo Moran,Accessories,Belts,1.0,2386.58,0.6464664310954064,0.0,2024-08-14,Pune,B2B,1879.59
1713,Ms. Sheila Ward,T-Shirts,Graphic Tee,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-11-01,Pune,B2C,832.34
1715,Austin Reilly,Accessories,Watches,2.6557788944723617,3863.51,0.6464664310954064,0.0,2025-05-19,Mumbai,B2C,-830.55
1716,Michael Crawford,Dresses,Casual Midi,2.6557788944723617,980.17,0.6464664310954064,0.0,2024-07-23,Mumbai,B2B,275.05
1717,Marie Nelson,T-Shirts,Crop Top,4.0,1279.2,0.27,3735.26,2024-11-15,Delhi,B2C,453.7
1718,Christina Meyers,Jackets,Denim Jacket,5.0,3988.99,0.6464664310954064,0.0,2025-05-25,hyderbad,B2C,1430.08
1719,Lisa Vang,Jeans,Boyfriend Jeans,3.0,4407.79,0.64,4760.41,2025-03-15,Delhi,B2B,1150.06
1720,Dylan Armstrong,Jackets,Leather Jacket,3.0,3667.54,0.57,4731.13,2023-07-31,Ahmedabad,B2B,459.43
1721,Stephen Berry,Dresses,Wrap Dress,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-10-10,Delhi,B2C,788.55
1723,Mary Singh,Dresses,Bodycon,4.0,2691.715527131783,0.2,0.0,2025-06-19,Ahmedabad,B2B,351.59
1724,Robin Hughes,Jeans,Ripped Denim,2.6557788944723617,2047.6,0.7,0.0,2024-09-21,Bangalore,B2B,123.78
1725,Jonathan Schmidt,Dresses,Maxi Dress,3.0,671.5,0.6464664310954064,0.0,2024-08-13,Hyderabad,B2B,1938.72
1726,Grace Montoya,Dresses,Bodycon,5.0,1363.51,0.7,1772.56,2025-02-03,Bangalore,B2C,2854.74
1728,Paige Lee,Shoes,Loafers,1.0,733.15,0.27,535.2,2025-01-25,Ahmedabad,B2B,273.12
1730,Jessica Carr,Dresses,Wrap Dress,0.0,3933.55,0.6464664310954064,0.0,2025-01-09,bengaluru,B2C,2728.66
1731,Becky Gordon,Jackets,Leather Jacket,2.6557788944723617,2691.715527131783,0.7,0.0,2024-08-28,Mumbai,B2C,2108.61
1732,Mary Kline,Dresses,Wrap Dress,5.0,4982.68,0.6464664310954064,0.0,2023-11-06,Mumbai,B2B,2239.42
1733,Selena Baker,Jackets,Bomber Jacket,2.0,721.25,0.6464664310954064,0.0,2025-01-29,Delhi,B2C,-936.38
1734,Mr. Lawrence Parks,Jackets,Leather Jacket,0.0,2691.715527131783,0.6464664310954064,0.0,2025-01-30,Hyderabad,B2C,-461.7
1735,Martha Fitzgerald,Jackets,Puffer Coat,4.0,2691.715527131783,0.7,0.0,2024-12-28,Mumbai,B2C,2607.43
1736,Alexandria Smith,Jackets,Puffer Coat,2.6557788944723617,1144.47,0.09,0.0,2024-08-07,bengaluru,B2B,1236.62
1738,Barbara Patel,T-Shirts,Classic Tee,2.6557788944723617,1171.19,0.6464664310954064,0.0,2025-02-10,Ahmedabad,B2C,2205.44
1739,Brent Rios,Jackets,Denim Jacket,3.0,963.18,0.6464664310954064,0.0,2025-01-01,Mumbai,B2B,-114.6
1740,Jesus Ramirez,Jeans,Slim Fit Jeans,2.0,2691.715527131783,0.6464664310954064,0.0,2025-06-24,Ahmedabad,B2B,796.49
1741,Jennifer Dominguez,T-Shirts,Graphic Tee,1.0,1762.56,0.7,35.25,2024-01-13,Ahmedabad,B2B,1217.93
1743,Valerie Perry,T-Shirts,Crop Top,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-05,Pune,B2C,1490.6
1744,Michelle Johnson,Shoes,Boots,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-04-07,Mumbai,B2C,1939.6
1745,Kimberly Harrington,T-Shirts,Graphic Tee,4.0,2691.715527131783,0.43,0.0,2024-07-17,Bangalore,B2C,723.22
1746,Stephanie Harrington,Jeans,Slim Fit Jeans,2.6557788944723617,2691.715527131783,0.37,0.0,2023-09-07,bengaluru,B2C,2037.45
1748,Matthew Stein,Dresses,Wrap Dress,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-09-12,Ahmedabad,B2B,1687.82
1749,Michelle Moore,Shoes,Loafers,2.6557788944723617,4499.39,0.6464664310954064,0.0,2025-03-27,Delhi,B2C,17.49
1750,Andrea Hull DDS,Dresses,Maxi Dress,2.6557788944723617,2653.9,0.56,0.0,2025-07-15,Bangalore,B2B,2394.02
1753,Haley Herrera,Jackets,Puffer Coat,2.0,2691.715527131783,0.6464664310954064,0.0,2023-07-30,Ahmedabad,B2C,1848.5
1754,Angela Hall,Accessories,Caps,2.6557788944723617,2691.715527131783,0.57,0.0,2025-03-11,Delhi,B2C,1945.55
1756,Sheri Steele,Shoes,Loafers,5.0,2691.715527131783,0.6464664310954064,0.0,2025-01-15,Mumbai,B2C,1627.12
1758,Michael Walls,Shoes,Sneakers,2.6557788944723617,1307.64,0.18,0.0,2025-03-06,Mumbai,B2B,-122.33
1759,Gregory Garza,T-Shirts,Crop Top,0.0,2691.715527131783,0.6464664310954064,0.0,2024-12-28,Ahmedabad,B2C,-278.65
1760,Dustin Blackburn,Accessories,Watches,3.0,4326.6,0.6464664310954064,0.0,2025-01-06,Ahmedabad,B2B,1495.82
1761,Richard Anderson,Jackets,Leather Jacket,3.0,2691.715527131783,0.37,0.0,2024-09-05,Mumbai,B2B,2989.57
1762,Richard Santiago,Jackets,Puffer Coat,2.6557788944723617,1364.9,0.17,0.0,2024-11-08,Delhi,B2C,1591.99
1029,Lisa Moss,Jackets,Bomber Jacket,3.0,4343.12,0.6464664310954064,0.0,2025-06-17,Hyderabad,B2C,2997.11
1765,Patrick Chen,Jeans,Straight Cut,6.0,1016.5,0.6464664310954064,0.0,2025-02-21,Mumbai,B2C,-420.11
1766,David Wilson,Jackets,Denim Jacket,0.0,3589.19,0.6464664310954064,0.0,2025-06-30,Mumbai,B2C,1880.22
1767,Cynthia Mullen,Dresses,Maxi Dress,2.6557788944723617,2151.92,0.6464664310954064,0.0,2025-07-12,Mumbai,B2B,2383.83
1768,Sandra Jensen,Shoes,Slip-ons,5.0,3548.22,0.6464664310954064,0.0,2023-07-26,Mumbai,B2B,2960.22
1769,John Sanders,Jackets,Leather Jacket,2.6557788944723617,2691.715527131783,0.7,0.0,2024-11-30,Delhi,B2C,989.57
1770,Shannon Lee,Dresses,Maxi Dress,0.0,2691.715527131783,0.6464664310954064,0.0,2023-09-28,Pune,B2C,2366.97
1771,Ruth Bennett,Shoes,Slip-ons,1.0,730.48,0.6464664310954064,0.0,2025-01-07,hyderbad,B2C,-162.02
1772,Jack Romero,Jeans,Boyfriend Jeans,2.6557788944723617,2691.715527131783,0.38,0.0,2025-06-08,Ahmedabad,B2C,545.03
1774,Robert Hunter DDS,Accessories,Sunglasses,3.0,4137.43,0.6464664310954064,0.0,2025-04-30,Ahmedabad,B2C,895.53
1777,Emma Sharp,Dresses,Wrap Dress,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-04-19,Delhi,B2B,1292.09
1778,Dr. Brandi Stone,T-Shirts,Crop Top,5.0,2716.57,0.6464664310954064,0.0,2024-10-04,Mumbai,B2C,2059.98
1779,Richard Williams,Jeans,Boyfriend Jeans,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-10-03,Hyderabad,B2C,1861.39
1780,Roger Hall,Jackets,Leather Jacket,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-06-21,Delhi,B2B,2756.02
1781,Roberta Thompson,Dresses,Casual Midi,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-02-22,Mumbai,B2C,213.46
1782,Jacqueline Ward,Jackets,Denim Jacket,6.0,2691.715527131783,0.6464664310954064,0.0,2024-02-28,Mumbai,B2B,1802.32
1783,Mrs. Denise Solis DDS,Jackets,Denim Jacket,2.6557788944723617,2691.715527131783,0.7,0.0,2024-08-01,hyderbad,B2C,34.35
1784,Matthew Barajas,T-Shirts,Crop Top,4.0,2068.05,0.6464664310954064,0.0,2024-10-08,Mumbai,B2C,-379.91
1785,Jeffery Hoover,T-Shirts,Oversized T-shirt,3.0,4103.0,0.6464664310954064,0.0,2025-05-27,Hyd,B2C,567.89
1786,Johnny George,Shoes,Sneakers,2.6557788944723617,2691.715527131783,0.7,0.0,2025-03-27,Pune,B2C,1462.24
1787,Pamela Johnson,Accessories,Caps,6.0,2691.715527131783,0.6464664310954064,0.0,2024-11-16,Delhi,B2C,1294.0
1014,Gregory Palmer,Jeans,Slim Fit Jeans,5.0,2951.4,0.6464664310954064,0.0,2024-11-13,Delhi,B2C,2811.87
1789,Douglas Lane,Jackets,Bomber Jacket,2.6557788944723617,1433.92,0.11,0.0,2025-04-24,Hyderabad,B2C,315.07
1790,April Delgado,Jackets,Bomber Jacket,1.0,3268.42,0.6464664310954064,0.0,2025-05-16,Delhi,B2C,259.67
1791,Felicia Fox,Dresses,Casual Midi,2.6557788944723617,2123.69,0.69,0.0,2024-12-29,Bangalore,B2C,2894.66
1792,Tammy Deleon,Jeans,Boyfriend Jeans,2.6557788944723617,2691.715527131783,0.7,0.0,2025-02-08,Mumbai,B2B,-116.82
1793,Maria Krueger,Dresses,Maxi Dress,5.0,1887.84,0.6464664310954064,0.0,2024-08-21,Ahmedabad,B2C,1275.03
1794,Grant Juarez,Jackets,Denim Jacket,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-06-10,bengaluru,B2B,2115.26
1795,Brandon Davis,Accessories,Caps,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-04-22,Hyd,B2C,301.5
1797,Dr. Emily Thomas,Dresses,Casual Midi,2.6557788944723617,4305.02,0.6464664310954064,0.0,2025-01-06,Ahmedabad,B2C,2296.37
1798,Kendra Herman,Shoes,Boots,2.6557788944723617,2490.16,0.6464664310954064,0.0,2025-07-21,Mumbai,B2C,905.43
1800,Lisa Moore,Jackets,Puffer Coat,6.0,2691.715527131783,0.7,0.0,2025-01-23,Mumbai,B2B,855.26
1801,Brian Lara,Shoes,Sneakers,2.0,2691.715527131783,0.6464664310954064,0.0,2025-04-23,Bangalore,B2C,1463.67
1802,Zachary Lee,Shoes,Slip-ons,1.0,2691.715527131783,0.6464664310954064,0.0,2025-02-20,Delhi,B2C,-618.71
1804,Brian Robinson,Dresses,Maxi Dress,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-02,Mumbai,B2C,1896.92
1036,Mark Robertson,Accessories,Sunglasses,1.0,1534.98,0.6464664310954064,0.0,2024-08-01,bengaluru,B2B,2042.17
1806,Heather Campbell,Dresses,Maxi Dress,1.0,2691.715527131783,0.6464664310954064,0.0,2025-02-07,Pune,B2C,1003.57
1807,Angela Lopez,Jeans,Boyfriend Jeans,4.0,2308.12,0.6464664310954064,0.0,2025-06-03,bengaluru,B2C,362.88
1809,Renee Moss,Dresses,Wrap Dress,2.6557788944723617,3799.39,0.7,0.0,2024-11-06,Bangalore,B2C,-599.61
1810,Kevin Larson,Accessories,Sunglasses,2.6557788944723617,2691.715527131783,0.39,0.0,2025-04-29,Mumbai,B2B,-148.03
1811,Michael Williams,Shoes,Boots,2.0,2691.715527131783,0.7,0.0,2024-07-19,Bangalore,B2C,1662.7
1812,Jo King,Jackets,Denim Jacket,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-01-26,Delhi,B2B,-36.38
1813,Jonathan Harris,Jackets,Leather Jacket,0.0,2691.715527131783,0.6464664310954064,0.0,2025-07-13,Ahmedabad,B2B,1718.02
1814,Dennis Jacobs,T-Shirts,Oversized T-shirt,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2024-12-29,Delhi,B2B,2724.05
1815,Kelly Dixon,Dresses,Casual Midi,2.6557788944723617,2691.715527131783,0.6464664310954064,0.0,2025-05-29,bengaluru,B2C,1057.36
1816,Danielle Love,T-Shirts,Graphic Tee,1.0,1130.83,0.7,180.93,2023-07-28,Hyderabad,B2C,-804.96
1817,Mrs. Danielle Kerr,Shoes,Slip-ons,2.6557788944723617,2964.88,0.7,0.0,2024-08-17,Mumbai,B2C,591.28
1820,John Bailey,T-Shirts,Graphic Tee,5.0,1965.04,0.6464664310954064,0.0,2023-07-25,Pune,B2C,20.89
